Year,DOY,Hour,IMF_Mag,Bx_GSE,By_GSE,Bz_GSE,Proton_Density,Plasma_Speed,Kp_index
2023,75,16,-3.0,0.5,3.3,-0.8,2.6,473.0,3
2023,75,17,-3.5,2.0,1.9,1.0,2.3,463.0,3
2023,75,18,-3.4,2.6,-0.2,2.4,2.1,457.0,7
2023,75,19,-3.8,2.5,0.3,2.0,2.1,450.0,7
2023,75,20,-2.3,0.7,2.6,-0.7,2.5,465.0,7
2023,75,21,-1.9,0.1,4.1,-2.1,3.0,463.0,3
2023,75,22,-3.0,-0.2,3.5,-2.1,2.8,446.0,3
2023,75,23,-2.5,1.7,-1.7,2.3,2.7,449.0,3
2023,76,0,-3.9,0.4,2.8,-1.1,2.7,434.0,3
2023,76,1,-3.0,3.3,0.7,2.5,2.4,439.0,3
2023,76,2,-4.0,2.0,1.3,1.1,2.4,427.0,3
2023,76,3,-3.9,-0.3,2.5,-1.4,2.5,432.0,13
2023,76,4,-4.4,0.3,-2.0,1.1,2.2,421.0,13
2023,76,5,-3.6,1.5,-0.1,1.4,2.4,424.0,13
2023,76,6,-2.9,2.5,2.9,1.4,2.6,437.0,17
2023,76,7,-4.7,0.6,2.7,-0.2,2.6,421.0,17
2023,76,8,-4.1,1.2,-2.7,1.9,2.8,422.0,17
2023,76,9,-2.8,2.7,0.3,2.5,2.8,433.0,23
2023,76,10,-2.1,1.2,3.5,0.3,2.9,431.0,23
2023,76,11,-3.2,2.5,-2.7,3.1,3.0,424.0,23
2023,76,12,-4.6,2.1,-1.6,2.4,2.7,403.0,23
2023,76,13,-4.5,1.9,-0.9,2.1,2.7,403.0,23
2023,76,14,-5.2,1.9,0.3,1.7,2.7,392.0,23
2023,76,15,-4.9,2.3,1.0,1.8,3.1,396.0,7
2023,76,16,-4.2,0.7,4.1,-0.9,3.7,401.0,7
2023,76,17,-4.4,1.8,3.6,0.1,3.9,400.0,7
2023,76,18,-4.0,1.4,3.6,-0.4,3.8,402.0,3
2023,76,19,-4.4,1.7,1.6,0.7,3.9,403.0,3
2023,76,20,-4.1,3.7,-0.4,3.4,3.9,404.0,3
2023,76,21,-3.6,3.9,-1.6,4.2,3.7,405.0,20
2023,76,22,-3.0,2.9,-3.3,4.2,4.0,406.0,20
2023,76,23,-0.7,0.3,-5.1,3.0,4.4,433.0,20
2023,77,0,-2.0,3.6,-2.8,4.5,4.4,420.0,20
2023,77,1,-3.6,3.9,0.7,3.0,4.8,408.0,20
2023,77,2,-2.7,4.4,0.4,3.7,4.7,412.0,20
2023,77,3,-3.1,3.0,0.6,2.4,4.8,408.0,27
2023,77,4,-2.1,3.0,-2.1,3.6,4.9,416.0,27
2023,77,5,-3.5,-0.4,0.9,-0.7,5.0,408.0,27
2023,77,6,-4.7,0.9,0.9,0.5,4.1,390.0,20
2023,77,7,-1.4,2.6,-1.4,2.9,4.9,422.0,20
2023,77,8,-4.1,2.3,0.3,2.1,4.4,396.0,20
2023,77,9,-4.9,1.6,1.4,1.2,4.4,385.0,23
2023,77,10,-3.3,1.1,-1.9,1.5,4.1,395.0,23
2023,77,11,0.7,1.9,-5.5,3.2,4.5,432.0,23
2023,77,12,-2.8,4.0,-3.5,4.8,4.5,404.0,23
2023,77,13,-3.5,3.3,-2.2,3.8,4.1,394.0,23
2023,77,14,-3.0,2.8,-0.8,2.9,4.0,399.0,23
2023,77,15,-4.5,3.7,0.3,3.4,3.5,384.0,13
2023,77,16,-5.3,0.3,3.2,-0.9,3.2,386.0,13
2023,77,17,-5.9,-1.3,0.6,-1.4,2.7,385.0,13
2023,77,18,-3.5,2.2,-3.1,3.4,3.6,404.0,23
2023,77,19,-0.9,2.3,-5.1,4.5,4.2,417.0,23
2023,77,20,1.2,1.6,-4.8,3.8,4.1,430.0,23
2023,77,21,-4.6,2.1,-0.4,2.0,2.8,380.0,13
2023,77,22,-4.8,-0.1,3.7,-2.1,3.6,388.0,13
2023,77,23,-4.6,0.2,2.0,-0.9,3.5,385.0,13
2023,78,0,-5.1,2.8,-0.6,2.7,2.7,380.0,17
2023,78,1,-4.7,2.5,0.6,1.8,3.3,389.0,17
2023,78,2,-2.9,2.8,-3.4,4.1,4.4,413.0,17
2023,78,3,-1.5,3.0,-4.3,4.6,4.7,420.0,27
2023,78,4,-3.3,2.1,-2.5,3.0,4.4,400.0,27
2023,78,5,-3.1,0.3,-4.2,1.9,5.0,408.0,27
2023,78,6,-3.7,2.6,-2.7,3.4,4.9,404.0,20
2023,78,7,-3.3,4.2,-2.0,4.6,5.1,410.0,20
2023,78,8,-3.3,4.4,-0.9,4.5,5.2,413.0,20
2023,78,9,-3.0,4.1,1.3,3.6,4.9,417.0,13
2023,78,10,-1.7,4.8,0.8,4.5,5.1,422.0,13
2023,78,11,-2.2,4.1,-1.3,4.3,4.8,411.0,13
2023,78,12,-3.2,2.7,-1.0,2.9,4.8,404.0,17
2023,78,13,-2.1,4.5,-1.1,4.6,5.0,414.0,17
2023,78,14,-1.8,4.0,-0.7,4.0,4.8,413.0,17
2023,78,15,-2.3,3.0,-3.3,3.9,5.2,409.0,23
2023,78,16,-1.9,2.1,-2.4,2.9,5.3,409.0,23
2023,78,17,-3.3,3.8,-1.5,4.1,4.4,401.0,23
2023,78,18,-2.0,2.8,-4.8,4.7,4.2,405.0,33
2023,78,19,-0.5,2.3,-5.4,4.6,4.1,422.0,33
2023,78,20,-3.9,4.1,0.2,3.4,4.5,400.0,33
2023,78,21,-3.2,3.8,2.3,2.0,4.6,405.0,17
2023,78,22,-1.6,2.8,-1.7,3.3,4.9,416.0,17
2023,78,23,-2.5,3.8,-0.4,3.4,4.5,408.0,17
2023,79,0,-2.4,2.9,-4.2,4.7,4.5,411.0,30
2023,79,1,-3.3,3.3,-1.0,3.3,4.5,404.0,30
2023,79,2,-4.0,4.5,-0.1,4.0,4.4,403.0,30
2023,79,3,-5.6,0.5,1.7,-0.3,4.0,392.0,3
2023,79,4,-4.9,2.2,1.1,1.5,4.2,402.0,3
2023,79,5,-4.7,1.5,3.8,-0.0,4.5,409.0,3
2023,79,6,-4.7,1.9,2.9,0.8,4.1,406.0,3
2023,79,7,-3.8,4.1,2.6,3.1,4.2,409.0,3
2023,79,8,-4.0,3.8,-1.1,4.0,3.7,405.0,3
2023,79,9,-2.5,4.9,-2.6,5.4,4.0,414.0,20
2023,79,10,-1.5,5.9,-2.9,6.4,4.5,427.0,20
2023,79,11,-1.4,4.0,-4.2,4.9,4.6,428.0,20
2023,79,12,-1.7,1.6,-4.7,2.8,4.8,424.0,37
2023,79,13,-2.4,5.6,0.4,5.3,4.4,419.0,37
2023,79,14,-0.7,-7.1,-2.2,-6.1,4.7,420.0,37
2023,79,15,-3.2,-2.2,-5.4,-0.2,4.7,418.0,40
2023,79,16,-2.2,4.8,-3.5,5.8,4.6,414.0,40
2023,79,17,-6.2,1.5,0.0,1.4,4.3,394.0,40
2023,79,18,-2.9,6.0,3.0,4.0,4.2,382.0,13
2023,79,19,-2.8,5.1,4.1,2.5,4.0,376.0,13
2023,79,20,-1.2,6.1,3.2,3.6,5.4,419.0,13
2023,79,21,-0.2,7.2,2.3,4.9,5.5,407.0,23
2023,79,22,-2.9,6.3,-2.2,6.5,5.8,402.0,23
2023,79,23,-4.9,4.4,-2.4,5.0,5.5,384.0,23
2023,80,0,-1.8,7.8,2.8,5.1,6.0,396.0,23
2023,80,1,-1.3,8.7,2.1,6.4,6.0,414.0,23
2023,80,2,-3.3,8.1,3.5,5.4,5.4,393.0,23
2023,80,3,-2.1,6.4,8.0,2.1,5.6,402.0,10
2023,80,4,-2.2,7.8,6.8,4.3,5.6,394.0,10
2023,80,5,-2.4,8.3,5.3,5.7,6.0,395.0,10
2023,80,6,-5.0,9.3,1.3,8.3,6.1,397.0,17
2023,80,7,-5.7,7.0,-2.4,7.4,7.6,396.0,17
2023,80,8,-6.2,4.7,-3.1,5.4,7.3,390.0,17
2023,80,9,-6.3,4.6,-0.6,4.6,7.1,388.0,20
2023,80,10,-6.2,3.5,-1.6,3.8,6.4,402.0,20
2023,80,11,-5.3,6.6,0.8,6.2,6.0,418.0,20
2023,80,12,-4.4,5.9,1.5,5.3,6.3,423.0,10
2023,80,13,-1.7,6.2,4.6,4.7,5.4,436.0,10
2023,80,14,-4.9,5.6,0.6,5.1,4.1,468.0,10
2023,80,15,-5.6,5.9,-3.1,6.6,3.4,493.0,23
2023,80,16,-4.0,5.7,2.2,4.4,4.0,505.0,23
2023,80,17,-5.8,6.0,-0.4,5.6,3.4,477.0,23
2023,80,18,-5.7,5.6,0.7,4.7,3.7,485.0,13
2023,80,19,-5.6,6.4,0.8,5.2,3.4,493.0,13
2023,80,20,-6.5,5.4,-1.6,5.5,3.2,492.0,13
2023,80,21,-2.4,3.4,4.0,0.8,4.0,498.0,20
2023,80,22,-2.5,4.4,5.0,1.0,4.0,485.0,20
2023,80,23,-5.0,2.7,-3.3,4.1,3.3,504.0,20
2023,81,0,-4.7,3.6,-1.8,4.0,3.4,515.0,37
2023,81,1,-4.0,3.7,3.4,1.4,3.4,522.0,37
2023,81,2,-6.3,0.4,2.1,-0.7,3.3,507.0,37
2023,81,3,-6.3,-1.4,-1.1,-0.7,3.1,503.0,37
2023,81,4,-4.0,-1.4,-3.0,-0.0,3.5,532.0,37
2023,81,5,-4.2,2.4,-3.4,3.5,3.2,524.0,37
2023,81,6,-3.3,4.2,-2.1,4.7,3.2,529.0,30
2023,81,7,-1.2,4.0,-2.1,4.4,3.6,549.0,30
2023,81,8,-3.3,1.6,-3.2,2.4,3.3,526.0,30
2023,81,9,-2.1,2.1,-2.9,2.8,3.6,538.0,33
2023,81,10,-3.2,2.6,-2.3,3.1,3.2,522.0,33
2023,81,11,-2.8,2.8,-3.1,3.5,3.6,522.0,33
2023,81,12,-3.1,3.0,0.6,2.7,3.8,517.0,23
2023,81,13,-4.1,2.9,-0.7,3.0,3.6,495.0,23
2023,81,14,-1.6,2.6,2.9,1.6,4.4,522.0,23
2023,81,15,-2.0,4.7,-2.4,5.2,4.3,509.0,30
2023,81,16,-2.0,4.0,-0.8,4.0,4.2,510.0,30
2023,81,17,-2.6,2.9,-3.8,4.2,4.2,501.0,30
2023,81,18,-3.9,3.2,1.2,2.3,4.2,494.0,33
2023,81,19,-3.8,3.9,1.0,2.9,4.5,494.0,33
2023,81,20,-3.8,3.6,3.4,1.3,5.8,508.0,33
2023,81,21,-3.1,3.0,2.6,1.2,5.5,516.0,3
2023,81,22,-2.6,3.5,1.6,2.1,5.1,514.0,3
2023,81,23,-1.8,3.5,2.3,1.7,4.4,509.0,3
2023,82,0,-3.3,2.5,0.3,2.0,4.0,504.0,7
2023,82,1,-3.5,1.4,-0.5,1.5,4.1,502.0,7
2023,82,2,-2.9,2.5,-0.2,2.3,4.2,490.0,7
2023,82,3,-2.9,2.5,-1.4,2.9,4.0,477.0,17
2023,82,4,-2.9,2.5,-1.5,2.9,4.6,465.0,17
2023,82,5,0.5,2.5,0.1,2.3,6.4,457.0,17
2023,82,6,2.6,3.4,-0.5,3.4,8.4,470.0,30
2023,82,7,-0.2,2.2,-4.5,3.5,9.2,462.0,30
2023,82,8,-2.1,0.3,-6.0,1.9,9.6,455.0,30
2023,82,9,-0.5,-0.9,-6.3,0.7,12.0,459.0,47
2023,82,10,-0.3,1.8,-8.7,3.9,18.5,490.0,47
2023,82,11,-1.9,1.9,-8.4,3.9,20.9,487.0,47
2023,82,12,2.4,7.8,-5.6,9.0,25.8,501.0,67
2023,82,13,1.0,4.6,-9.3,7.0,30.1,489.0,67
2023,82,14,5.5,16.0,-6.3,17.2,12.7,497.0,67
2023,82,15,5.3,18.2,-5.2,18.9,5.3,484.0,47
2023,82,16,5.5,18.0,-5.8,18.9,3.8,475.0,47
2023,82,17,1.6,11.7,-7.6,13.8,5.7,470.0,47
2023,82,18,-3.7,3.4,-17.3,10.9,7.2,473.0,63
2023,82,19,-7.2,0.6,-18.0,9.3,6.3,477.0,63
2023,82,20,-8.7,-2.3,-16.9,6.7,6.3,473.0,63
2023,82,21,-11.0,-3.6,-15.6,5.2,6.3,472.0,70
2023,82,22,-11.5,-4.2,-15.7,4.9,5.9,469.0,70
2023,82,23,-10.5,-4.8,-16.0,4.6,7.7,476.0,70
2023,83,0,-11.6,-11.1,-11.6,-3.3,12.5,463.0,73
2023,83,1,-12.7,-10.0,-12.0,-2.5,11.0,454.0,73
2023,83,2,-12.7,-10.6,-11.6,-3.7,10.8,446.0,73
2023,83,3,-14.4,-8.4,-10.2,-2.9,16.4,439.0,80
2023,83,4,-13.5,-9.6,-8.2,-5.3,16.2,437.0,80
2023,83,5,-11.4,-10.1,-5.6,-7.3,18.0,435.0,80
2023,83,6,-11.2,-8.7,-2.3,-7.4,16.9,438.0,63
2023,83,7,-6.4,-3.4,-4.1,-2.0,30.2,409.0,63
2023,83,8,-6.0,-5.2,4.6,-6.3,27.9,403.0,63
2023,83,9,-7.3,-9.0,-0.0,-8.7,14.9,399.0,40
2023,83,10,-9.2,-9.6,-2.9,-8.6,4.0,419.0,40
2023,83,11,-8.6,-8.3,-3.6,-7.2,4.8,432.0,40
2023,83,12,-8.1,-7.9,-2.8,-6.9,4.4,435.0,23
2023,83,13,-8.6,-6.3,-1.0,-5.8,5.0,426.0,23
2023,83,14,-5.2,-6.9,-1.3,-6.2,8.2,400.0,23
2023,83,15,-3.4,-5.7,0.5,-5.5,11.1,412.0,37
2023,83,16,-5.3,-6.1,-0.4,-5.5,7.9,403.0,37
2023,83,17,-5.2,-5.9,-1.5,-4.7,6.4,413.0,37
2023,83,18,-4.7,-3.3,-4.5,-0.9,6.9,440.0,47
2023,83,19,1.9,-3.2,0.4,-3.0,7.6,451.0,47
2023,83,20,4.2,-6.0,0.7,-5.5,6.6,451.0,47
2023,83,21,4.3,-4.7,-0.5,-3.7,6.3,457.0,43
2023,83,22,3.1,-8.2,-0.9,-6.4,4.2,443.0,43
2023,83,23,4.8,-8.3,-0.2,-6.9,2.8,444.0,43
2023,84,0,5.6,-6.0,1.2,-5.7,2.7,441.0,30
2023,84,1,5.2,-4.5,2.9,-5.3,3.6,443.0,30
2023,84,2,4.0,-6.6,2.2,-6.8,4.4,462.0,30
2023,84,3,7.3,-4.5,2.1,-5.0,2.3,450.0,20
2023,84,4,5.1,-5.3,1.4,-5.4,3.5,467.0,20
2023,84,5,4.0,-6.8,0.6,-6.5,3.6,492.0,20
2023,84,6,4.6,-2.6,3.6,-3.7,4.3,503.0,37
2023,84,7,5.1,-7.1,-0.6,-6.6,4.4,506.0,37
2023,84,8,4.1,-6.4,0.5,-6.3,4.6,515.0,37
2023,84,9,4.3,-6.2,-0.7,-5.8,3.4,520.0,37
2023,84,10,6.1,-3.3,2.0,-3.7,3.3,515.0,37
2023,84,11,5.0,-4.0,0.4,-4.0,2.7,529.0,37
2023,84,12,5.1,-2.2,1.0,-2.4,2.5,531.0,27
2023,84,13,4.4,-3.9,2.0,-4.3,2.6,543.0,27
2023,84,14,4.8,-2.9,2.8,-3.6,2.3,533.0,27
2023,84,15,4.0,-4.1,2.7,-4.8,2.3,537.0,23
2023,84,16,3.7,-4.9,1.6,-5.1,2.1,534.0,23
2023,84,17,4.8,-2.8,1.2,-3.0,1.8,520.0,23
2023,84,18,4.2,-3.0,1.4,-3.3,1.5,521.0,27
2023,84,19,3.1,0.0,0.8,-0.4,2.1,578.0,27
2023,84,20,4.2,-0.2,-0.6,0.1,1.4,564.0,27
2023,84,21,2.4,-3.2,0.2,-2.8,2.2,586.0,23
2023,84,22,3.2,-3.2,2.2,-3.9,1.7,553.0,23
2023,84,23,3.7,-3.9,2.2,-4.5,1.5,555.0,23
2023,85,0,4.2,-3.5,2.8,-4.5,1.0,575.0,27
2023,85,1,4.7,-3.6,2.8,-4.5,0.9,578.0,27
2023,85,2,5.3,-3.3,2.2,-4.0,0.9,562.0,27
2023,85,3,4.1,-4.7,3.8,-5.9,1.1,563.0,27
2023,85,4,2.9,-6.5,0.4,-6.1,1.1,566.0,27
2023,85,5,4.0,-3.8,1.0,-3.9,0.7,587.0,27
2023,85,6,3.7,-3.4,2.4,-4.0,0.3,545.0,17
2023,85,7,3.6,-3.4,2.7,-4.1,0.4,559.0,17
2023,85,8,3.8,-3.8,1.8,-4.1,0.4,563.0,17
2023,85,9,3.4,-4.1,1.3,-4.3,0.5,605.0,7
2023,85,10,4.7,-2.3,0.8,-2.4,0.4,545.0,7
2023,85,11,4.5,-3.0,1.1,-3.2,0.3,560.0,7
2023,85,12,3.6,-3.8,1.6,-4.1,0.3,602.0,7
2023,85,13,3.9,-3.8,2.0,-4.2,0.3,591.0,7
2023,85,14,3.6,-4.1,1.9,-4.5,0.2,600.0,7
2023,85,15,4.4,-3.1,2.4,-3.7,0.1,562.0,10
2023,85,16,4.6,-3.4,1.1,-3.6,0.4,582.0,10
2023,85,17,4.7,-2.9,1.4,-3.2,0.3,514.0,10
2023,85,18,4.9,-2.9,0.7,-2.9,0.3,509.0,27
2023,85,19,4.2,-3.5,1.1,-3.6,0.5,606.0,27
2023,85,20,4.7,-2.7,1.2,-2.9,0.4,585.0,27
2023,85,21,5.0,-3.0,1.6,-3.4,0.5,556.0,17
2023,85,22,5.1,-2.8,2.4,-3.7,0.5,552.0,17
2023,85,23,5.6,-2.6,1.8,-3.2,0.4,530.0,17
2023,86,0,4.7,-3.3,2.9,-4.3,0.4,544.0,3
2023,86,1,5.7,-2.3,2.2,-3.1,0.3,505.0,3
2023,86,2,4.7,-3.7,2.8,-4.6,0.3,533.0,3
2023,86,3,4.9,-4.1,2.6,-4.8,0.3,510.0,3
2023,86,4,4.9,-4.3,2.7,-5.0,0.3,504.0,3
2023,86,5,5.1,-4.3,2.5,-4.9,0.3,487.0,3
2023,86,6,4.5,-5.0,2.4,-5.5,0.2,480.0,3
2023,86,7,4.2,-5.3,2.1,-5.7,0.2,501.0,3
2023,86,8,5.2,-4.0,2.6,-4.6,0.1,431.0,3
2023,86,9,5.3,-3.8,2.6,-4.3,0.2,419.0,3
2023,86,10,5.6,-3.2,2.7,-3.8,0.2,411.0,3
2023,86,11,5.9,-3.2,2.4,-3.7,0.2,394.0,3
2023,86,12,5.9,-3.6,2.1,-4.0,0.2,384.0,3
2023,86,13,5.2,-4.6,1.8,-4.9,0.2,374.0,3
2023,86,14,5.2,-4.6,1.8,-4.9,0.3,376.0,3
2023,86,15,5.0,-4.7,1.9,-5.1,0.3,373.0,7
2023,86,16,5.5,-4.1,1.7,-4.4,999.9,9999.0,7
2023,86,17,4.7,-5.2,1.0,-5.1,0.3,366.0,7
2023,86,18,4.7,-4.9,1.7,-5.1,0.2,387.0,10
2023,86,19,3.0,-6.2,0.1,-5.5,0.6,403.0,10
2023,86,20,1.9,-6.4,-0.5,-5.2,0.5,398.0,10
2023,86,21,1.4,-6.3,-1.3,-4.7,0.6,405.0,10
2023,86,22,1.9,-6.1,-0.3,-5.0,0.6,386.0,10
2023,86,23,1.6,-6.1,-0.9,-4.7,0.6,397.0,10
2023,87,0,2.6,-5.5,-0.4,-4.5,0.5,393.0,13
2023,87,1,4.1,-4.5,0.6,-4.2,0.2,380.0,13
2023,87,2,4.4,-3.9,0.3,-3.6,0.2,335.0,13
2023,87,3,4.3,-3.7,-0.3,-3.2,0.3,321.0,3
2023,87,4,4.5,-3.3,-0.3,-2.9,0.2,316.0,3
2023,87,5,4.2,-3.3,0.6,-3.3,0.2,314.0,3
2023,87,6,3.7,-3.5,-0.4,-3.2,0.5,355.0,3
2023,87,7,3.0,-3.7,-1.1,-3.2,0.7,356.0,3
2023,87,8,2.0,-3.9,-1.6,-3.3,0.7,381.0,3
2023,87,9,2.1,-4.6,-0.9,-4.2,0.8,366.0,7
2023,87,10,1.4,-5.0,-0.6,-4.7,0.8,395.0,7
2023,87,11,1.0,-5.3,-0.2,-5.1,0.8,400.0,7
2023,87,12,2.2,-4.1,2.6,-4.6,0.9,374.0,17
2023,87,13,0.1,-5.0,-0.2,-4.8,0.9,423.0,17
2023,87,14,-0.7,-5.0,-1.8,-4.2,0.8,431.0,17
2023,87,15,0.8,-5.3,-1.0,-4.6,0.9,403.0,10
2023,87,16,0.5,-5.3,-1.3,-4.4,0.8,407.0,10
2023,87,17,1.1,-5.2,-1.0,-4.3,0.7,401.0,10
2023,87,18,1.2,-5.6,-0.1,-4.9,0.6,407.0,7
2023,87,19,1.5,-5.5,1.2,-5.4,0.6,393.0,7
2023,87,20,2.5,-5.3,0.7,-4.9,0.6,374.0,7
2023,87,21,2.5,-5.1,0.4,-4.5,0.8,372.0,10
2023,87,22,2.4,-4.9,0.1,-4.2,1.0,378.0,10
2023,87,23,1.8,-5.1,1.0,-4.8,0.9,392.0,10
2023,88,0,2.8,-4.6,0.5,-4.2,0.8,386.0,20
2023,88,1,4.2,-4.5,-0.2,-3.8,0.7,347.0,20
2023,88,2,4.4,-4.4,0.8,-4.2,0.8,348.0,20
2023,88,3,4.5,-4.3,1.3,-4.4,0.9,363.0,7
2023,88,4,4.1,-3.9,2.7,-4.7,0.7,362.0,7
2023,88,5,3.5,-4.2,3.3,-5.1,0.9,370.0,7
2023,88,6,4.8,-3.4,3.6,-4.4,0.9,348.0,7
2023,88,7,4.2,-4.5,3.1,-5.2,0.9,357.0,7
2023,88,8,4.1,-5.1,3.0,-5.7,0.9,363.0,7
2023,88,9,4.2,-5.9,2.6,-6.4,1.1,374.0,7
2023,88,10,5.0,-7.0,2.6,-7.4,1.5,386.0,7
2023,88,11,4.2,-8.0,1.1,-8.0,1.7,402.0,7
2023,88,12,4.3,-7.6,-0.7,-7.2,1.7,399.0,17
2023,88,13,4.6,-7.1,-0.4,-6.7,1.8,397.0,17
2023,88,14,6.3,-4.6,-2.4,-3.7,1.6,365.0,17
2023,88,15,4.0,-6.5,1.4,-6.6,1.7,395.0,13
2023,88,16,4.2,-5.7,-0.7,-5.0,1.8,393.0,13
2023,88,17,3.5,-7.0,1.4,-6.9,2.3,394.0,13
2023,88,18,3.2,-6.9,3.2,-7.6,2.2,397.0,13
2023,88,19,4.1,-7.0,2.3,-7.2,2.8,393.0,13
2023,88,20,2.7,-6.8,4.2,-8.0,2.7,399.0,13
2023,88,21,1.0,-5.8,6.3,-8.3,2.3,414.0,17
2023,88,22,1.0,-7.0,5.4,-8.8,2.0,408.0,17
2023,88,23,-0.3,-5.3,6.1,-7.7,2.7,420.0,17
2023,89,0,1.9,-4.5,4.4,-6.1,3.9,442.0,30
2023,89,1,5.1,-2.7,-1.1,-1.8,8.3,479.0,30
2023,89,2,6.2,-4.1,-1.1,-3.1,5.9,473.0,30
2023,89,3,6.1,-2.6,-1.5,-1.7,6.1,475.0,23
2023,89,4,6.5,-2.2,-0.3,-1.9,6.3,485.0,23
2023,89,5,6.9,-0.9,0.0,-0.8,5.5,487.0,23
2023,89,6,6.2,-3.6,-0.6,-3.2,4.7,488.0,23
2023,89,7,7.2,-1.7,-2.0,-1.0,4.3,487.0,23
2023,89,8,7.0,-2.6,-2.1,-1.9,5.7,478.0,23
2023,89,9,6.0,-4.5,-2.5,-3.7,6.8,475.0,30
2023,89,10,6.0,-5.1,-3.1,-4.2,7.4,472.0,30
2023,89,11,4.5,-6.2,-1.2,-5.7,8.5,467.0,30
2023,89,12,4.6,-6.5,-0.8,-6.1,9.1,463.0,27
2023,89,13,4.9,-5.0,-1.3,-4.5,6.2,482.0,27
2023,89,14,4.3,-4.3,-2.7,-3.3,6.3,515.0,27
2023,89,15,5.1,-2.4,-3.2,-1.2,4.4,518.0,37
2023,89,16,2.1,-5.3,0.9,-5.2,3.7,538.0,37
2023,89,17,2.1,-5.3,0.8,-5.2,4.8,538.0,37
2023,89,18,1.7,-4.7,0.9,-4.6,5.3,543.0,50
2023,89,19,0.9,-3.9,-0.4,-3.2,5.2,542.0,50
2023,89,20,1.0,-4.6,0.5,-4.2,4.8,535.0,50
2023,89,21,3.2,-2.9,-2.8,-1.0,4.6,535.0,27
2023,89,22,1.7,-4.2,-1.5,-2.7,4.2,545.0,27
2023,89,23,5.7,-0.7,-1.8,0.4,3.3,555.0,27
2023,90,0,3.3,-1.8,-1.7,-0.6,3.9,568.0,40
2023,90,1,6.7,-0.4,-3.6,1.5,2.8,580.0,40
2023,90,2,5.9,-3.2,-5.0,-0.4,2.7,585.0,40
2023,90,3,4.9,-4.8,-3.4,-2.8,3.2,573.0,43
2023,90,4,2.8,-2.5,-1.4,-1.7,3.0,631.0,43
2023,90,5,4.8,-3.8,-1.1,-3.1,2.6,601.0,43
2023,90,6,4.6,-2.3,-1.7,-1.6,2.2,595.0,33
2023,90,7,3.4,-2.1,-0.8,-1.8,2.0,600.0,33
2023,90,8,3.6,-1.3,-2.5,-0.6,1.9,592.0,33
2023,90,9,3.2,-0.7,-2.2,-0.1,1.8,589.0,33
2023,90,10,1.8,-3.1,0.0,-3.0,1.9,591.0,33
2023,90,11,1.5,-0.3,0.2,-0.3,2.4,587.0,33
2023,90,12,4.0,0.1,-1.0,0.3,2.4,548.0,23
2023,90,13,3.3,-0.1,-1.1,0.2,2.2,539.0,23
2023,90,14,2.1,-3.0,-0.7,-2.7,2.0,533.0,23
2023,90,15,2.0,-2.9,-0.6,-2.5,1.9,524.0,23
2023,90,16,1.1,-2.2,-0.5,-1.9,2.0,502.0,23
2023,90,17,2.3,-3.2,-0.1,-2.9,1.9,488.0,23
2023,90,18,2.5,-0.3,-1.0,0.2,2.6,478.0,30
2023,90,19,0.3,-1.5,-3.1,0.2,3.3,494.0,30
2023,90,20,0.3,0.1,-2.9,1.6,4.0,488.0,30
2023,90,21,0.2,-2.3,-1.1,-1.4,4.4,483.0,40
2023,90,22,-0.1,-2.5,-2.7,-0.7,4.9,486.0,40
2023,90,23,0.2,-3.3,-0.8,-2.4,4.3,482.0,40
2023,91,0,1.4,-3.1,2.0,-3.7,3.9,471.0,20
2023,91,1,2.2,-2.1,1.1,-2.4,3.7,464.0,20
2023,91,2,0.9,2.5,1.8,1.3,4.3,478.0,20
2023,91,3,1.8,1.9,1.9,0.9,4.1,481.0,10
2023,91,4,1.5,0.4,3.4,-1.0,3.8,501.0,10
2023,91,5,0.9,3.6,1.6,2.8,3.9,525.0,10
2023,91,6,2.0,3.1,0.4,2.8,3.7,524.0,17
2023,91,7,3.0,1.6,1.7,1.0,3.2,518.0,17
2023,91,8,3.4,1.0,2.0,0.4,2.8,517.0,17
2023,91,9,3.1,-2.3,-0.4,-2.1,3.1,531.0,33
2023,91,10,3.3,-0.5,-3.1,0.3,3.5,532.0,33
2023,91,11,1.8,-2.1,1.7,-2.4,3.7,545.0,33
2023,91,12,-0.3,-5.3,-1.8,-4.7,3.7,555.0,33
2023,91,13,1.4,-4.6,-0.4,-4.3,3.9,547.0,33
2023,91,14,1.8,-3.9,0.2,-3.8,3.8,541.0,33
2023,91,15,2.6,-3.2,0.4,-3.1,3.7,535.0,37
2023,91,16,1.2,-3.7,-1.1,-3.0,3.4,549.0,37
2023,91,17,2.4,-2.7,0.1,-2.5,2.7,533.0,37
2023,91,18,4.3,-0.8,-2.4,0.4,2.2,505.0,27
2023,91,19,2.6,-3.1,1.5,-3.4,2.5,539.0,27
2023,91,20,3.2,-3.2,2.0,-3.8,2.6,540.0,27
2023,91,21,3.6,1.3,0.9,0.6,2.5,570.0,37
2023,91,22,2.7,-3.5,-1.6,-2.1,2.9,577.0,37
2023,91,23,4.7,-0.9,-0.9,-0.3,2.4,544.0,37
2023,92,0,5.0,-0.9,0.0,-0.8,2.2,535.0,37
2023,92,1,4.7,1.7,-0.7,1.8,3.3,558.0,37
2023,92,2,2.4,-0.3,-1.4,0.4,3.6,567.0,37
2023,92,3,2.4,-4.9,0.1,-4.4,3.4,548.0,37
2023,92,4,2.4,-5.1,0.3,-4.8,3.6,546.0,37
